"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:51:33:392","69581473790127"," 458.184","  42.552"," 3100"," 2900"," 3100"," 3100","  16.240","6024.014","1673.337","  14.156","5242.767","1456.324"," 97","0"," 90","100","   1.109"," 384.893"," 106.915","  28.000","  850","  850"
"13:51:33:493","69581745832863"," 458.285","  40.444"," 3097"," 2900"," 3100"," 3100","  14.666","6025.492","1673.748","  12.872","5244.064","1456.684"," 96","0"," 90"," 99","   1.006"," 384.994"," 106.943","  28.000","  800","  800"
"13:51:33:593","69582016957959"," 458.385","  36.637"," 3100"," 2900"," 3100"," 3100","  14.168","6026.915","1674.143","  12.563","5245.325","1457.035"," 95","0"," 89"," 98","   0.852"," 385.080"," 106.967","  28.000","  800","  800"
"13:51:33:694","69582287250396"," 458.485","  36.579"," 3099"," 2900"," 3100"," 3098","  14.100","6028.326","1674.535","  12.488","5246.575","1457.382"," 98","0"," 88"," 98","   0.798"," 385.159"," 106.989","  28.000","  800","  800"
"13:51:33:794","69582557489805"," 458.585","  35.684"," 3099"," 3000"," 3100"," 3094","  14.017","6029.729","1674.925","  12.408","5247.817","1457.727"," 98","0"," 90"," 99","   0.783"," 385.238"," 107.010","  28.000","  800","  800"
"13:51:33:895","69582830292237"," 458.687","  43.286"," 3097"," 2900"," 3100"," 3098","  14.967","6031.241","1675.345","  13.190","5249.150","1458.097"," 95","0"," 89"," 99","   1.041"," 385.343"," 107.040","  28.000","  600","  600"
"13:51:33:996","69583103067957"," 458.788","  35.680"," 3099"," 2900"," 3100"," 3098","  14.139","6032.670","1675.742","  12.508","5250.414","1458.448"," 98","0"," 88"," 99","   0.858"," 385.430"," 107.064","  28.000","  600","  600"
"13:51:34:096","69583373496888"," 458.888","  36.596"," 3100"," 2900"," 3100"," 3100","  13.987","6034.071","1676.131","  12.379","5251.654","1458.793"," 93","0"," 88"," 99","   0.803"," 385.510"," 107.086","  28.000","  600","  600"
"13:51:34:197","69583646266137"," 458.989","  35.730"," 3100"," 2900"," 3100"," 3100","  13.969","6035.482","1676.523","  12.368","5252.903","1459.140"," 98","0"," 88"," 98","   0.779"," 385.589"," 107.108","  28.000","  600","  600"
"13:51:34:297","69583916691912"," 459.089","  39.624"," 3099"," 3000"," 3100"," 3100","  14.357","6036.920","1676.922","  12.633","5254.168","1459.491"," 98","0"," 89"," 99","   0.981"," 385.687"," 107.135","  28.000","  500","  500"
"13:51:34:397","69584186909883"," 459.189","  43.121"," 3098"," 2900"," 3100"," 3100","  16.500","6038.571","1677.381","  14.354","5255.605","1459.890"," 95","0"," 91"," 98","   1.267"," 385.814"," 107.170","  28.000","  850","  850"
"13:51:34:498","69584459682987"," 459.290","  36.478"," 3098"," 2900"," 3100"," 3100","  14.054","6039.991","1677.775","  12.424","5256.860","1460.239"," 98","0"," 89"," 98","   0.877"," 385.902"," 107.195","  28.000","  850","  850"
"13:51:34:599","69584732461794"," 459.391","  35.720"," 3099"," 2900"," 3100"," 3100","  14.091","6041.414","1678.171","  12.477","5258.121","1460.589"," 97","0"," 88"," 98","   0.799"," 385.983"," 107.218","  28.000","  850","  850"
"13:51:34:699","69585002635506"," 459.491","  43.963"," 3100"," 3000"," 3100"," 3100","  15.462","6042.962","1678.600","  13.472","5259.469","1460.964"," 99","0"," 89"," 99","   0.999"," 386.083"," 107.245","  28.000","  800","  800"
"13:51:34:799","69585272959434"," 459.591","  36.237"," 3100"," 3000"," 3100"," 3100","  14.306","6044.394","1678.998","  12.660","5260.736","1461.316"," 94","0"," 90"," 99","   0.890"," 386.172"," 107.270","  28.000","  800","  800"
"13:51:34:900","69585543459723"," 459.691","  37.773"," 3099"," 2900"," 3100"," 3100","  14.100","6045.807","1679.391","  12.486","5261.987","1461.663"," 97","0"," 91"," 99","   0.843"," 386.257"," 107.293","  28.000","  800","  800"
"13:51:35:001","69585816237735"," 459.792","  35.130"," 3100"," 3000"," 3100"," 3100","  13.980","6047.219","1679.783","  12.373","5263.237","1462.010"," 97","0"," 90"," 99","   0.776"," 386.335"," 107.315","  28.000","  800","  800"
"13:51:35:101","69586086721626"," 459.893","  41.186"," 3098"," 2900"," 3100"," 3100","  14.706","6048.692","1680.192","  13.007","5264.540","1462.372"," 96","0"," 88"," 98","   0.940"," 386.429"," 107.341","  28.000","  700","  700"
"13:51:35:201","69586356850317"," 459.993","  41.857"," 3099"," 2900"," 3100"," 3100","  14.787","6050.172","1680.603","  13.143","5265.855","1462.738"," 97","0"," 90"," 99","   0.969"," 386.526"," 107.368","  28.000","  700","  700"
"13:51:35:301","69586627781145"," 460.093","  40.439"," 3100"," 3000"," 3100"," 3100","  14.295","6051.606","1681.002","  12.686","5267.128","1463.091"," 97","0"," 89"," 99","   0.883"," 386.615"," 107.393","  28.000","  700","  700"
"13:51:35:402","69586900549590"," 460.194","  44.719"," 3099"," 2900"," 3100"," 3098","  16.376","6053.260","1681.461","  14.002","5268.543","1463.484"," 95","0"," 90"," 98","   1.208"," 386.737"," 107.427","  28.000","  600","  600"
"13:51:35:502","69587170737462"," 460.294","  55.926"," 3100"," 3000"," 3100"," 3100","  17.666","6055.028","1681.952","  15.850","5270.129","1463.925"," 98","0"," 89"," 99","   1.197"," 386.857"," 107.460","  28.000","  600","  600"
"13:51:35:602","69587441135802"," 460.394","  57.932"," 3099"," 2900"," 3100"," 3100","  18.436","6056.874","1682.465","  16.517","5271.783","1464.384","100","0"," 96","100","   1.254"," 386.982"," 107.495","  28.000","  500","  500"
"13:51:35:703","69587711446002"," 460.494","  54.886"," 3100"," 3000"," 3100"," 3100","  18.274","6058.704","1682.973","  16.675","5273.452","1464.848"," 99","0"," 96","100","   1.028"," 387.085"," 107.524","  28.000","  500","  500"
"13:51:35:803","69587981577873"," 460.594","  29.428"," 3100"," 3000"," 3100"," 3100","  12.484","6059.953","1683.320","  10.853","5274.538","1465.150"," 98","0"," 89","100","   0.725"," 387.158"," 107.544","  28.000","  500","  500"
"13:51:35:903","69588253010322"," 460.695","  27.108"," 3100"," 3000"," 3100"," 3100","  12.039","6061.163","1683.656","  10.429","5275.587","1465.441"," 93","0"," 89"," 99","   0.679"," 387.226"," 107.563","  28.000","  500","  500"
"13:51:36:004","69588525398901"," 460.796","  33.123"," 3097"," 2900"," 3100"," 3100","  13.201","6062.495","1684.026","  11.487","5276.745","1465.763"," 96","0"," 88"," 97","   0.916"," 387.318"," 107.588","  28.000","  500","  500"
"13:51:36:105","69588798185082"," 460.897","  27.565"," 3100"," 3000"," 3100"," 3100","  12.110","6063.719","1684.366","  10.481","5277.804","1466.057"," 96","0"," 88"," 97","   0.753"," 387.394"," 107.610","  28.000","  500","  500"
"13:51:36:206","69589070958117"," 460.998","  27.203"," 3100"," 3000"," 3100"," 3100","  12.044","6064.935","1684.704","  10.432","5278.858","1466.350"," 94","0"," 87"," 97","   0.682"," 387.463"," 107.629","  28.000","  500","  500"
"13:51:36:307","69589343736765"," 461.099","  26.086"," 3100"," 3000"," 3100"," 3100","  11.834","6066.131","1685.036","  10.215","5279.890","1466.636"," 96","0"," 87"," 97","   0.677"," 387.532"," 107.648","  28.000","  500","  500"
"13:51:36:408","69589616517834"," 461.200","  38.065"," 3096"," 2900"," 3100"," 3098","  15.083","6067.655","1685.460","  12.856","5281.189","1466.997"," 96","0"," 86"," 97","   1.212"," 387.654"," 107.682","  28.000","  850","  850"
"13:51:36:509","69589888963500"," 461.301","  26.905"," 3100"," 3000"," 3100"," 3100","  12.022","6068.868","1685.797","  10.394","5282.238","1467.288"," 95","0"," 88"," 97","   0.748"," 387.730"," 107.703","  28.000","  850","  850"
"13:51:36:609","69590159200866"," 461.401","  29.140"," 3100"," 3000"," 3100"," 3100","  12.247","6070.094","1686.137","  10.641","5283.303","1467.584"," 96","0"," 88"," 97","   0.728"," 387.802"," 107.723","  28.000","  850","  850"
"13:51:36:709","69590429542602"," 461.501","  25.948"," 3100"," 3000"," 3100"," 3100","  11.767","6071.272","1686.464","  10.156","5284.320","1467.867"," 95","0"," 87"," 97","   0.672"," 387.870"," 107.742","  28.000","  850","  850"
"13:51:36:809","69590700095313"," 461.601","  29.249"," 3100"," 3000"," 3100"," 3100","  12.685","6072.543","1686.818","  10.936","5285.416","1468.171"," 94","0"," 87"," 97","   0.814"," 387.951"," 107.764","  28.000","  800","  800"
"13:51:36:910","69590970581538"," 461.702","  27.707"," 3100"," 3000"," 3100"," 3100","  12.394","6073.785","1687.162","  10.735","5286.491","1468.470"," 93","0"," 87"," 97","   0.805"," 388.032"," 107.787","  28.000","  800","  800"
"13:51:37:011","69591243325326"," 461.803","  28.965"," 3100"," 3000"," 3100"," 3100","  12.202","6075.017","1687.505","  10.601","5287.562","1468.767"," 96","0"," 87"," 97","   0.706"," 388.103"," 107.806","  28.000","  800","  800"
"13:51:37:111","69591513898431"," 461.903","  26.394"," 3100"," 3000"," 3100"," 3100","  11.980","6076.218","1687.838","  10.359","5288.600","1469.056"," 92","0"," 86"," 97","   0.696"," 388.173"," 107.826","  28.000","  800","  800"
"13:51:37:211","69591784057428"," 462.003","  29.994"," 3098"," 2900"," 3100"," 3100","  12.782","6077.497","1688.194","  11.074","5289.708","1469.363"," 96","0"," 87"," 96","   0.822"," 388.255"," 107.849","  28.000","  700","  700"
"13:51:37:311","69592054145514"," 462.103","  27.932"," 3100"," 3000"," 3100"," 3097","  12.466","6078.744","1688.540","  10.813","5290.790","1469.664"," 96","0"," 86"," 97","   0.792"," 388.335"," 107.871","  28.000","  700","  700"
"13:51:37:411","69592324221468"," 462.203","  35.862"," 3095"," 2900"," 3100"," 3100","  14.564","6080.201","1688.945","  12.369","5292.027","1470.008"," 93","0"," 87"," 96","   1.149"," 388.449"," 107.903","  28.000","  850","  850"
"13:51:37:511","69592594718148"," 462.303","  27.053"," 3100"," 3000"," 3100"," 3100","  12.098","6081.413","1689.281","  10.459","5293.075","1470.299"," 94","0"," 86"," 96","   0.764"," 388.526"," 107.924","  28.000","  850","  850"
"13:51:37:612","69592867495758"," 462.404","  29.671"," 3099"," 2900"," 3100"," 3097","  12.806","6082.706","1689.641","  10.971","5294.183","1470.607"," 95","0"," 87"," 96","   0.879"," 388.615"," 107.949","  28.000","  750","  750"
"13:51:37:712","69593137924086"," 462.504","  26.407"," 3100"," 3000"," 3100"," 3100","  12.059","6083.914","1689.976","  10.426","5295.228","1470.897"," 96","0"," 87"," 97","   0.711"," 388.686"," 107.968","  28.000","  750","  750"
"13:51:37:813","69593408314827"," 462.604","  28.043"," 3100"," 3000"," 3100"," 3100","  12.302","6085.146","1690.318","  10.631","5296.292","1471.192"," 95","0"," 87"," 97","   0.724"," 388.758"," 107.988","  28.000","  750","  750"
"13:51:37:913","69593678846358"," 462.705","  26.923"," 3100"," 3000"," 3100"," 3100","  12.432","6086.392","1690.664","  10.526","5297.347","1471.485"," 91","0"," 86"," 96","   0.690"," 388.828"," 108.008","  28.000","  750","  750"
"13:51:38:013","69593948911545"," 462.805","  30.916"," 3100"," 3000"," 3100"," 3100","  12.844","6087.676","1691.021","  11.125","5298.460","1471.794"," 95","0"," 87"," 97","   0.820"," 388.910"," 108.030","  28.000","  650","  650"
"13:51:38:114","69594221685513"," 462.906","  28.664"," 3100"," 3000"," 3100"," 3100","  12.719","6088.961","1691.378","  11.011","5299.572","1472.103"," 94","0"," 87"," 96","   0.807"," 388.991"," 108.053","  28.000","  650","  650"
"13:51:38:215","69594494461998"," 463.007","  26.931"," 3100"," 2900"," 3100"," 3100","  11.899","6090.164","1691.712","  10.288","5300.612","1472.392"," 93","0"," 86"," 96","   0.678"," 389.060"," 108.072","  28.000","  650","  650"
"13:51:38:315","69594765755685"," 463.107","  26.234"," 3100"," 3000"," 3100"," 3100","  11.760","6091.345","1692.040","  10.148","5301.631","1472.675"," 95","0"," 86"," 96","   0.691"," 389.129"," 108.091","  28.000","  650","  650"
"13:51:38:415","69595035831378"," 463.207","  35.910"," 3097"," 2900"," 3100"," 3100","  14.725","6092.818","1692.449","  12.518","5302.883","1473.023"," 96","0"," 86"," 97","   1.136"," 389.243"," 108.123","  28.000","  850","  850"
"13:51:38:516","69595308610629"," 463.308","  27.615"," 3099"," 2900"," 3100"," 3100","  12.327","6094.064","1692.795","  10.673","5303.962","1473.323"," 94","0"," 87"," 96","   0.816"," 389.325"," 108.146","  28.000","  850","  850"
"13:51:38:617","69595578933642"," 463.408","  27.542"," 3100"," 3000"," 3100"," 3100","  12.008","6095.266","1693.129","  10.401","5305.003","1473.612"," 91","0"," 86"," 96","   0.687"," 389.394"," 108.165","  28.000","  850","  850"
"13:51:38:718","69595851714339"," 463.509","  25.900"," 3100"," 3000"," 3100"," 3100","  11.779","6096.456","1693.460","  10.160","5306.029","1473.897"," 96","0"," 86"," 96","   0.687"," 389.463"," 108.184","  28.000","  850","  850"
"13:51:38:818","69596121993555"," 463.610","  29.745"," 3099"," 3000"," 3100"," 3100","  13.046","6097.762","1693.823","  11.273","5307.158","1474.211"," 93","0"," 87"," 97","   0.843"," 389.548"," 108.208","  28.000","  800","  800"
"13:51:38:919","69596394777441"," 463.711","  27.535"," 3099"," 2900"," 3100"," 3099","  12.101","6098.984","1694.162","  10.463","5308.215","1474.504"," 91","0"," 86"," 96","   0.774"," 389.626"," 108.229","  28.000","  800","  800"
"13:51:39:019","69596665313931"," 463.811","  26.169"," 3100"," 3000"," 3100"," 3100","  11.789","6100.166","1694.490","  10.168","5309.234","1474.787"," 94","0"," 86"," 95","   0.676"," 389.694"," 108.248","  28.000","  800","  800"
"13:51:39:119","69596935419108"," 463.911","  27.797"," 3100"," 3000"," 3100"," 3100","  12.133","6101.379","1694.828","  10.514","5310.286","1475.079"," 94","0"," 86"," 96","   0.713"," 389.765"," 108.268","  28.000","  800","  800"
"13:51:39:219","69597205530210"," 464.011","  29.708"," 3100"," 3000"," 3100"," 3100","  12.757","6102.656","1695.182","  10.996","5311.386","1475.385"," 95","0"," 86"," 95","   0.855"," 389.851"," 108.292","  28.000","  550","  550"
"13:51:39:319","69597475919850"," 464.111","  28.924"," 3099"," 2900"," 3100"," 3099","  12.400","6103.897","1695.527","  10.776","5312.465","1475.685"," 94","0"," 86"," 96","   0.798"," 389.931"," 108.314","  28.000","  550","  550"
"13:51:39:420","69597748688748"," 464.212","  34.253"," 3097"," 2900"," 3100"," 3100","  14.457","6105.358","1695.933","  12.281","5313.706","1476.029"," 94","0"," 86"," 95","   1.129"," 390.045"," 108.346","  28.000","  850","  850"
"13:51:39:520","69598018908399"," 464.312","  27.928"," 3099"," 2900"," 3100"," 3100","  12.182","6106.577","1696.271","  10.565","5314.763","1476.323"," 92","0"," 85"," 96","   0.735"," 390.118"," 108.366","  28.000","  850","  850"
"13:51:39:621","69598291690182"," 464.413","  27.942"," 3095"," 2900"," 3100"," 3100","  12.469","6107.837","1696.621","  10.703","5315.844","1476.623"," 92","0"," 85"," 95","   0.846"," 390.204"," 108.390","  28.000","  800","  800"
"13:51:39:722","69598564460808"," 464.514","  27.346"," 3099"," 2900"," 3100"," 3100","  12.142","6109.064","1696.962","  10.522","5316.907","1476.919"," 94","0"," 85"," 95","   0.714"," 390.276"," 108.410","  28.000","  800","  800"
"13:51:39:823","69598837241259"," 464.615","  25.905"," 3100"," 3000"," 3100"," 3100","  11.851","6110.261","1697.295","  10.226","5317.940","1477.206"," 93","0"," 85"," 95","   0.673"," 390.344"," 108.429","  28.000","  800","  800"
"13:51:39:924","69599110012554"," 464.716","  29.113"," 3100"," 2900"," 3100"," 3100","  12.124","6111.486","1697.635","  10.521","5319.003","1477.501"," 93","0"," 86"," 95","   0.710"," 390.416"," 108.449","  28.000","  800","  800"
"13:51:40:024","69599380181991"," 464.816","  30.085"," 3100"," 3000"," 3100"," 3100","  12.869","6112.773","1697.993","  11.156","5320.119","1477.811"," 93","0"," 85"," 96","   0.870"," 390.503"," 108.473","  28.000","  700","  700"
"13:51:40:125","69599652958668"," 464.917","  27.532"," 3100"," 3000"," 3100"," 3100","  11.952","6113.981","1698.328","  10.347","5321.165","1478.101"," 94","0"," 85"," 95","   0.706"," 390.574"," 108.493","  28.000","  700","  700"
"13:51:40:227","69599925728460"," 465.018","  26.457"," 3100"," 3000"," 3100"," 3100","  11.900","6115.183","1698.662","  10.281","5322.203","1478.390"," 95","0"," 85"," 95","   0.679"," 390.643"," 108.512","  28.000","  700","  700"
"13:51:40:327","69600195908688"," 465.118","  26.905"," 3100"," 3000"," 3100"," 3100","  12.003","6116.384","1698.996","  10.387","5323.243","1478.679"," 91","0"," 85"," 96","   0.680"," 390.711"," 108.531","  28.000","  700","  700"
"13:51:40:427","69600466202943"," 465.219","  34.853"," 3097"," 2900"," 3100"," 3100","  14.622","6117.848","1699.402","  12.244","5324.469","1479.019"," 93","0"," 85"," 95","   1.188"," 390.830"," 108.564","  28.000","  850","  850"
"13:51:40:527","69600737325234"," 465.319","  26.943"," 3100"," 3000"," 3100"," 3100","  12.057","6119.059","1699.739","  10.536","5325.526","1479.313"," 93","0"," 85"," 95","   0.729"," 390.903"," 108.584","  28.000","  850","  850"
"13:51:40:628","69601010105364"," 465.420","  29.137"," 3100"," 3000"," 3100"," 3100","  12.158","6120.287","1700.080","  10.542","5326.592","1479.609"," 90","0"," 85"," 95","   0.733"," 390.977"," 108.605","  28.000","  850","  850"
"13:51:40:728","69601280599413"," 465.520","  26.636"," 3100"," 3000"," 3100"," 3100","  11.756","6121.465","1700.407","  10.154","5327.609","1479.891"," 94","0"," 85"," 95","   0.685"," 391.045"," 108.624","  28.000","  850","  850"
"13:51:40:829","69601553389857"," 465.621","  28.767"," 3098"," 2900"," 3100"," 3100","  12.917","6122.770","1700.769","  11.093","5328.730","1480.203"," 90","0"," 85"," 95","   0.873"," 391.134"," 108.648","  28.000","  700","  700"
