"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:29:31:529","66012636426348","  11.752","  27.310"," 3100"," 2900"," 3100"," 3100","  11.197"," 122.919","  34.144","   9.824"," 104.753","  29.098"," 75","0"," 68"," 76","   0.690","   9.577","   2.660","  28.000","  850","  850"
"13:29:31:629","66012906604368","  11.852","  28.823"," 3097"," 2900"," 3100"," 3100","  11.829"," 124.103","  34.473","  10.246"," 105.778","  29.383"," 72","0"," 67"," 76","   0.866","   9.664","   2.684","  28.000","  750","  750"
"13:29:31:730","66013179370152","  11.953","  26.833"," 3100"," 3000"," 3100"," 3100","  11.182"," 125.233","  34.787","   9.701"," 106.758","  29.655"," 75","0"," 68"," 76","   0.698","   9.734","   2.704","  28.000","  750","  750"
"13:29:31:831","66013449740613","  12.053","  27.067"," 3100"," 3000"," 3100"," 3100","  11.302"," 126.364","  35.101","   9.811"," 107.740","  29.928"," 72","0"," 68"," 76","   0.686","   9.803","   2.723","  28.000","  750","  750"
"13:29:31:931","66013719962067","  12.153","  29.419"," 3100"," 3000"," 3100"," 3100","  11.534"," 127.519","  35.422","  10.048"," 108.746","  30.207"," 72","0"," 69"," 76","   0.714","   9.874","   2.743","  28.000","  750","  750"
"13:29:32:031","66013990280481","  12.253","  30.815"," 3099"," 2900"," 3100"," 3100","  12.165"," 128.737","  35.760","  10.584"," 109.806","  30.502"," 76","0"," 67"," 76","   0.941","   9.969","   2.769","  28.000","  500","  500"
"13:29:32:131","66014260744797","  12.353","  27.722"," 3100"," 3000"," 3100"," 3100","  11.293"," 129.868","  36.074","   9.813"," 110.789","  30.775"," 72","0"," 68"," 76","   0.698","  10.039","   2.788","  28.000","  500","  500"
"13:29:32:231","66014531273670","  12.454","  26.629"," 3100"," 3000"," 3100"," 3100","  11.165"," 130.987","  36.385","   9.675"," 111.758","  31.044"," 74","0"," 68"," 76","   0.682","  10.107","   2.807","  28.000","  500","  500"
"13:29:32:331","66014801454036","  12.554","  37.392"," 3100"," 3000"," 3100"," 3100","  14.231"," 132.411","  36.781","  12.311"," 112.990","  31.386"," 74","0"," 69"," 76","   1.188","  10.226","   2.840","  28.000","  800","  800"
"13:29:32:432","66015074134317","  12.655","  27.356"," 3100"," 3000"," 3100"," 3100","  11.492"," 133.571","  37.103","   9.922"," 113.992","  31.664"," 76","0"," 68"," 76","   0.825","  10.309","   2.864","  28.000","  750","  750"
"13:29:32:533","66015345037743","  12.755","  27.903"," 3100"," 3000"," 3100"," 3100","  11.391"," 134.714","  37.421","   9.907"," 114.986","  31.941"," 75","0"," 69"," 77","   0.689","  10.378","   2.883","  28.000","  750","  750"
"13:29:32:634","66015617816007","  12.856","  26.317"," 3100"," 3000"," 3100"," 3100","  11.184"," 135.844","  37.734","   9.689"," 115.965","  32.212"," 76","0"," 68"," 77","   0.695","  10.448","   2.902","  28.000","  750","  750"
"13:29:32:734","66015888200031","  12.956","  28.798"," 3100"," 3000"," 3100"," 3100","  11.574"," 137.003","  38.056","  10.050"," 116.971","  32.492"," 74","0"," 68"," 76","   0.773","  10.526","   2.924","  28.000","  650","  650"
"13:29:32:834","66016158682317","  13.056","  27.429"," 3100"," 3000"," 3100"," 3100","  11.577"," 138.163","  38.379","  10.052"," 117.978","  32.772"," 76","0"," 68"," 76","   0.777","  10.604","   2.945","  28.000","  650","  650"
"13:29:32:934","66016429110246","  13.156","  27.815"," 3100"," 3000"," 3100"," 3100","  11.335"," 139.298","  38.694","   9.848"," 118.965","  33.046"," 76","0"," 68"," 76","   0.725","  10.676","   2.966","  28.000","  650","  650"
"13:29:33:034","66016699418415","  13.257","  26.756"," 3100"," 3000"," 3100"," 3100","  11.274"," 140.427","  39.007","   9.779"," 119.944","  33.318"," 76","0"," 68"," 77","   0.700","  10.746","   2.985","  28.000","  650","  650"
"13:29:33:135","66016972197204","  13.358","  29.144"," 3099"," 2900"," 3100"," 3100","  11.590"," 141.598","  39.333","  10.075"," 120.962","  33.600"," 77","0"," 68"," 77","   0.779","  10.825","   3.007","  28.000","  550","  550"
"13:29:33:236","66017243256426","  13.458","  28.854"," 3100"," 2900"," 3100"," 3100","  12.007"," 142.803","  39.668","  10.471"," 122.013","  33.892"," 75","0"," 68"," 77","   0.812","  10.907","   3.030","  28.000","  550","  550"
"13:29:33:337","66017515560996","  13.559","  37.900"," 3094"," 2900"," 3100"," 3100","  14.128"," 144.228","  40.063","  12.254"," 123.249","  34.236"," 77","0"," 69"," 78","   1.159","  11.024","   3.062","  28.000","  850","  850"
"13:29:33:437","66017786889912","  13.659","  27.155"," 3100"," 3000"," 3100"," 3100","  11.281"," 145.362","  40.378","   9.788"," 124.232","  34.509"," 75","0"," 68"," 77","   0.761","  11.100","   3.083","  28.000","  850","  850"
"13:29:33:538","66018059676246","  13.760","  32.167"," 3096"," 2900"," 3100"," 3100","  12.421"," 146.616","  40.727","  10.793"," 125.323","  34.812"," 76","0"," 69"," 76","   0.889","  11.190","   3.108","  28.000","  650","  650"
"13:29:33:639","66018332449401","  13.861","  26.323"," 3100"," 3000"," 3100"," 3100","  11.170"," 147.745","  41.040","   9.663"," 126.299","  35.083"," 74","0"," 69"," 77","   0.738","  11.264","   3.129","  28.000","  650","  650"
"13:29:33:739","66018602952429","  13.962","  27.432"," 3100"," 3000"," 3100"," 3100","  11.277"," 148.875","  41.354","   9.797"," 127.280","  35.356"," 77","0"," 69"," 77","   0.697","  11.334","   3.148","  28.000","  650","  650"
"13:29:33:839","66018873288345","  14.062","  32.742"," 3100"," 2900"," 3100"," 3100","  12.387"," 150.115","  41.699","  10.892"," 128.371","  35.659"," 77","0"," 69"," 79","   0.785","  11.413","   3.170","  28.000","  650","  650"
"13:29:33:940","66019144942824","  14.162","  30.148"," 3100"," 3000"," 3100"," 3100","  11.976"," 151.320","  42.033","  10.403"," 129.417","  35.949"," 77","0"," 68"," 78","   0.833","  11.497","   3.194","  28.000","  500","  500"
"13:29:34:040","66019415362968","  14.263","  29.809"," 3100"," 3000"," 3100"," 3100","  12.008"," 152.523","  42.367","  10.473"," 130.466","  36.241"," 76","0"," 68"," 78","   0.818","  11.579","   3.216","  28.000","  500","  500"
"13:29:34:140","66019685880348","  14.363","  28.028"," 3100"," 3000"," 3100"," 3100","  11.377"," 153.663","  42.684","   9.890"," 131.457","  36.516"," 75","0"," 69"," 77","   0.700","  11.649","   3.236","  28.000","  500","  500"
"13:29:34:241","66019956291732","  14.463","  26.553"," 3100"," 3000"," 3100"," 3100","  11.078"," 154.772","  42.992","   9.598"," 132.419","  36.783"," 76","0"," 69"," 77","   0.698","  11.719","   3.255","  28.000","  500","  500"
"13:29:34:341","66020226791709","  14.563","  37.460"," 3097"," 2900"," 3100"," 3100","  13.856"," 156.160","  43.378","  11.915"," 133.612","  37.115"," 76","0"," 68"," 77","   1.172","  11.836","   3.288","  28.000","  850","  850"
"13:29:34:441","66020496934827","  14.663","  27.836"," 3100"," 3000"," 3100"," 3100","  11.784"," 157.339","  43.705","  10.247"," 134.638","  37.399"," 74","0"," 68"," 78","   0.819","  11.918","   3.311","  28.000","  850","  850"
"13:29:34:541","66020766974556","  14.763","  27.994"," 3100"," 3000"," 3100"," 3100","  11.353"," 158.475","  44.021","   9.858"," 135.623","  37.673"," 76","0"," 69"," 78","   0.698","  11.988","   3.330","  28.000","  850","  850"
"13:29:34:641","66021037109463","  14.863","  27.886"," 3100"," 3000"," 3100"," 3100","  11.422"," 159.617","  44.338","   9.915"," 136.615","  37.949"," 76","0"," 69"," 78","   0.719","  12.060","   3.350","  28.000","  850","  850"
"13:29:34:741","66021307175958","  14.963","  29.446"," 3098"," 2900"," 3100"," 3100","  12.058"," 160.823","  44.673","  10.472"," 137.663","  38.240"," 77","0"," 69"," 77","   0.821","  12.142","   3.373","  28.000","  800","  800"
"13:29:34:841","66021578154738","  15.064","  28.259"," 3100"," 3000"," 3100"," 3100","  11.535"," 161.981","  44.995","  10.017"," 138.668","  38.519"," 76","0"," 69"," 77","   0.798","  12.222","   3.395","  28.000","  800","  800"
"13:29:34:941","66021848328840","  15.164","  27.508"," 3100"," 3000"," 3100"," 3100","  11.357"," 163.118","  45.310","   9.866"," 139.656","  38.793"," 74","0"," 69"," 77","   0.687","  12.291","   3.414","  28.000","  800","  800"
"13:29:35:042","66022119053973","  15.264","  27.368"," 3100"," 3000"," 3100"," 3100","  11.516"," 164.272","  45.631","  10.008"," 140.659","  39.072"," 77","0"," 69"," 78","   0.721","  12.363","   3.434","  28.000","  800","  800"
"13:29:35:142","66022390380303","  15.364","  31.396"," 3100"," 3000"," 3100"," 3100","  12.265"," 165.505","  45.974","  10.709"," 141.735","  39.371"," 77","0"," 69"," 77","   0.838","  12.447","   3.458","  28.000","  700","  700"
"13:29:35:242","66022660444374","  15.464","  26.928"," 3100"," 3000"," 3100"," 3100","  11.297"," 166.635","  46.287","   9.790"," 142.714","  39.643"," 77","0"," 69"," 77","   0.767","  12.524","   3.479","  28.000","  700","  700"
"13:29:35:342","66022930823040","  15.565","  36.963"," 3093"," 2800"," 3100"," 3100","  13.934"," 168.030","  46.675","  12.054"," 143.921","  39.978"," 75","0"," 69"," 78","   1.145","  12.639","   3.511","  28.000","  850","  850"
"13:29:35:443","66023203587579","  15.666","  26.919"," 3100"," 3000"," 3100"," 3100","  11.315"," 169.173","  46.993","   9.812"," 144.913","  40.253"," 76","0"," 69"," 77","   0.768","  12.716","   3.532","  28.000","  850","  850"
"13:29:35:544","66023476362441","  15.767","  30.044"," 3098"," 2900"," 3100"," 3100","  12.309"," 170.417","  47.338","  10.655"," 145.989","  40.553"," 77","0"," 69"," 78","   0.913","  12.808","   3.558","  28.000","  750","  750"
"13:29:35:645","66023749144137","  15.868","  26.687"," 3100"," 3000"," 3100"," 3100","  11.159"," 171.544","  47.651","   9.676"," 146.967","  40.824"," 73","0"," 69"," 78","   0.685","  12.878","   3.577","  28.000","  750","  750"
"13:29:35:746","66024021921414","  15.969","  27.486"," 3100"," 3000"," 3100"," 3100","  11.361"," 172.692","  47.970","   9.879"," 147.965","  41.101"," 76","0"," 69"," 78","   0.683","  12.947","   3.596","  28.000","  750","  750"
"13:29:35:846","66024292105317","  16.069","  27.126"," 3100"," 3000"," 3100"," 3100","  11.453"," 173.838","  48.288","   9.943"," 148.960","  41.378"," 78","0"," 69"," 78","   0.706","  13.017","   3.616","  28.000","  750","  750"
"13:29:35:947","66024564861723","  16.170","  31.921"," 3098"," 2900"," 3100"," 3100","  12.219"," 175.073","  48.631","  10.666"," 150.037","  41.677"," 77","0"," 69"," 78","   0.900","  13.108","   3.641","  28.000","  600","  600"
"13:29:36:048","66024837650313","  16.271","  26.735"," 3100"," 3000"," 3100"," 3094","  11.199"," 176.204","  48.946","   9.709"," 151.018","  41.949"," 76","0"," 69"," 78","   0.686","  13.177","   3.660","  28.000","  600","  600"
"13:29:36:149","66025108003659","  16.371","  27.170"," 3100"," 3000"," 3100"," 3100","  11.315"," 177.337","  49.260","   9.825"," 152.002","  42.223"," 73","0"," 69"," 78","   0.683","  13.246","   3.679","  28.000","  600","  600"
"13:29:36:249","66025378455633","  16.471","  29.449"," 3098"," 2900"," 3100"," 3100","  11.679"," 178.507","  49.585","  10.158"," 153.019","  42.505"," 78","0"," 69"," 78","   0.792","  13.325","   3.701","  28.000","  500","  500"
"13:29:36:349","66025650324621","  16.572","  37.060"," 3099"," 2900"," 3100"," 3100","  14.103"," 179.927","  49.980","  12.209"," 154.249","  42.847"," 77","0"," 70"," 78","   1.195","  13.445","   3.735","  28.000","  850","  850"
"13:29:36:450","66025923088710","  16.673","  26.550"," 3100"," 2900"," 3100"," 3100","  11.196"," 181.058","  50.294","   9.699"," 155.229","  43.119"," 76","0"," 70"," 78","   0.723","  13.519","   3.755","  28.000","  850","  850"
"13:29:36:551","66026193231573","  16.773","  27.649"," 3099"," 2900"," 3100"," 3100","  11.305"," 182.189","  50.608","   9.820"," 156.211","  43.392"," 75","0"," 69"," 78","   0.711","  13.590","   3.775","  28.000","  850","  850"
"13:29:36:651","66026464110438","  16.873","  29.083"," 3099"," 2900"," 3100"," 3100","  11.850"," 183.378","  50.938","  10.264"," 157.241","  43.678"," 76","0"," 69"," 78","   0.784","  13.668","   3.797","  28.000","  800","  800"
"13:29:36:751","66026734666011","  16.973","  27.938"," 3100"," 2900"," 3100"," 3100","  11.659"," 184.546","  51.263","  10.140"," 158.257","  43.960"," 74","0"," 69"," 78","   0.784","  13.747","   3.819","  28.000","  800","  800"
"13:29:36:851","66027005047176","  17.074","  27.063"," 3100"," 3000"," 3100"," 3100","  11.420"," 185.690","  51.581","   9.913"," 159.250","  44.236"," 78","0"," 69"," 78","   0.718","  13.819","   3.839","  28.000","  800","  800"
"13:29:36:951","66027275365662","  17.174","  28.329"," 3100"," 3000"," 3100"," 3100","  11.509"," 186.842","  51.901","  10.002"," 160.251","  44.514"," 74","0"," 69"," 79","   0.718","  13.891","   3.859","  28.000","  800","  800"
"13:29:37:052","66027548134722","  17.275","  30.350"," 3100"," 2900"," 3100"," 3100","  12.009"," 188.055","  52.238","  10.422"," 161.304","  44.807"," 77","0"," 69"," 78","   0.831","  13.975","   3.882","  28.000","  550","  550"
"13:29:37:152","66027818515653","  17.375","  28.514"," 3100"," 3000"," 3100"," 3100","  11.875"," 189.244","  52.568","  10.342"," 162.340","  45.094"," 78","0"," 70"," 79","   0.812","  14.056","   3.904","  28.000","  550","  550"
"13:29:37:253","66028088611017","  17.475","  27.426"," 3100"," 3000"," 3100"," 3100","  11.400"," 190.385","  52.885","   9.905"," 163.330","  45.370"," 77","0"," 70"," 79","   0.703","  14.126","   3.924","  28.000","  550","  550"
"13:29:37:354","66028361401236","  17.576","  34.020"," 3099"," 2900"," 3100"," 3100","  13.659"," 191.765","  53.268","  11.752"," 164.518","  45.699"," 76","0"," 70"," 79","   1.115","  14.239","   3.955","  28.000","  850","  850"
"13:29:37:455","66028634140944","  17.677","  29.159"," 3097"," 2900"," 3100"," 3100","  12.049"," 192.982","  53.606","  10.437"," 165.572","  45.992"," 76","0"," 69"," 79","   0.872","  14.327","   3.980","  28.000","  800","  800"
"13:29:37:555","66028904366403","  17.777","  26.614"," 3100"," 3000"," 3100"," 3100","  11.219"," 194.105","  53.918","   9.722"," 166.545","  46.263"," 78","0"," 69"," 78","   0.732","  14.400","   4.000","  28.000","  800","  800"
"13:29:37:655","66029174595168","  17.877","  28.390"," 3100"," 3000"," 3100"," 3100","  11.391"," 195.245","  54.235","   9.915"," 167.538","  46.538"," 78","0"," 69"," 79","   0.716","  14.472","   4.020","  28.000","  800","  800"
"13:29:37:755","66029445007656","  17.977","  26.829"," 3100"," 3000"," 3100"," 3100","  11.139"," 196.360","  54.545","   9.659"," 168.505","  46.807"," 77","0"," 69"," 79","   0.689","  14.541","   4.039","  28.000","  800","  800"
"13:29:37:855","66029715460389","  18.077","  29.962"," 3096"," 2900"," 3100"," 3100","  11.821"," 197.545","  54.873","  10.273"," 169.534","  47.093"," 78","0"," 70"," 78","   0.816","  14.623","   4.062","  28.000","  700","  700"
"13:29:37:955","66029985743793","  18.178","  28.335"," 3100"," 3000"," 3100"," 3100","  11.754"," 198.721","  55.200","  10.234"," 170.558","  47.377"," 78","0"," 69"," 79","   0.799","  14.703","   4.084","  28.000","  700","  700"
"13:29:38:055","66030255977436","  18.278","  27.411"," 3100"," 3000"," 3100"," 3100","  11.303"," 199.852","  55.515","   9.820"," 171.541","  47.650"," 77","0"," 70"," 79","   0.684","  14.771","   4.103","  28.000","  700","  700"
"13:29:38:155","66030526274598","  18.378","  26.937"," 3100"," 3000"," 3100"," 3100","  11.284"," 200.982","  55.828","   9.794"," 172.522","  47.923"," 77","0"," 70"," 79","   0.704","  14.842","   4.123","  28.000","  700","  700"
"13:29:38:256","66030796593255","  18.478","  31.200"," 3100"," 3000"," 3100"," 3100","  12.130"," 202.197","  56.166","  10.573"," 173.580","  48.217"," 78","0"," 70"," 78","   0.846","  14.926","   4.146","  28.000","  600","  600"
"13:29:38:356","66031066744419","  18.578","  35.155"," 3092"," 2800"," 3100"," 3100","  13.712"," 203.569","  56.547","  11.802"," 174.761","  48.545"," 78","0"," 72"," 79","   1.184","  15.045","   4.179","  28.000","  850","  850"
"13:29:38:456","66031337247738","  18.678","  26.733"," 3100"," 3000"," 3100"," 3100","  11.187"," 204.689","  56.858","   9.695"," 175.733","  48.815"," 78","0"," 70"," 79","   0.707","  15.116","   4.199","  28.000","  850","  850"
"13:29:38:557","66031610029269","  18.779","  27.151"," 3100"," 3000"," 3100"," 3100","  11.294"," 205.830","  57.175","   9.799"," 176.723","  49.090"," 78","0"," 70"," 79","   0.687","  15.185","   4.218","  28.000","  850","  850"
"13:29:38:657","66031880501841","  18.879","  29.826"," 3097"," 2900"," 3100"," 3100","  11.957"," 207.028","  57.508","  10.362"," 177.760","  49.378"," 78","0"," 70"," 79","   0.868","  15.272","   4.242","  28.000","  750","  750"
"13:29:38:758","66032153246859","  18.980","  26.979"," 3100"," 3000"," 3100"," 3100","  11.302"," 208.170","  57.825","   9.801"," 178.751","  49.653"," 76","0"," 70"," 79","   0.705","  15.343","   4.262","  28.000","  750","  750"
